link,Company expertise,Company performance,Employee characteristics,Global presence,Information sharing,Leading edge technology/innovation,Legacy,Openness,Positive attitude towards customers,Sharing personal information,Work environment,New product,Product benefits,Product features,Product pride,Recommended product usage,Specific product mention,Company interaction with customers,Customer needs,Customer service,Positive customer opinions,Brand,Events,Public relations,Promotion,Sponsorship,Charity/community,Environment,Competition,Partnerships
https://futurice.com/blog/bridging-sectors-with-james-buxton,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False,True
https://futurice.com/blog/bridging-sectors-imogen-pierce,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
https://futurice.com/blog/experiences-of-data-driven-design-futurice-exponential,True,False,False,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False
https://futurice.com/blog/bridging-sectors-with-jacqui-murray,True,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True
https://futurice.com/blog/how-to-get-remote-onboarding-right,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False
https://futurice.com/blog/data-portrait-postcards,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
https://futurice.com/blog/how-spice-program-supported-my-creation-of-235,True,False,False,False,True,False,True,True,False,False,True,True,False,True,False,True,False,True,False,True,True,True,False,True,False,False,True,False,False,True
https://futurice.com/blog/bridging-sectors-lucy-yu,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
https://futurice.com/blog/bridging-sectors-carl-bayliss,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
https://futurice.com/blog/future-is-where-design-meets-data,True,False,False,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
https://futurice.com/blog/when-should-organizations-consider-data-mesh,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
https://futurice.com/blog/smart-mobility-series-sustainable-mobility,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/im-certified-professional-growth-and-development-at-futurice,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
https://futurice.com/blog/the-rules-of-react-hooks-and-how-we-messed-up,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/people-of-tammerforce-taru,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,True,False,True,False,False,False
https://futurice.com/blog/people-of-tammerforce-antti,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False
https://futurice.com/blog/building-a-more-digital-healthcare-sector-with-the-connected-health-kit,True,False,False,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False
https://futurice.com/blog/people-of-tammerforce-joona,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
https://futurice.com/blog/tammerforce-people-anni,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/people-of-tammerforce-enni,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,False,False,False,False
https://futurice.com/blog/people-of-tammerforce-juan,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
https://futurice.com/blog/people-of-tammerforce-rudolf,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/interview-with-mobility-expert-albert-vogl-bader-carployee,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
https://futurice.com/blog/in-the-energy-market-data-is-the-new-sustainable-revenue-source,True,False,False,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
https://futurice.com/blog/smart-mobility-webinar-uk-public-transport,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,True
https://futurice.com/blog/energy-expert-interview-with-henrik-schapp-greencom-networks,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False
https://futurice.com/blog/how-we-co-created-our-tech-strategy,True,False,False,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
https://futurice.com/blog/interview-with-dr-anne-sophie-geier-spitzenverband-digitale,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,True,False
https://futurice.com/blog/the-power-shift-how-will-decentralized-markets-change-the-energy-industry,False,False,False,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False
https://futurice.com/blog/best-practices-for-creating-fast-business-value-from-data-and-analytics,True,False,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
https://futurice.com/blog/care-space-and-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/microsoft-azure-advanced-specialization,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,True,False,False,False,False,False
https://futurice.com/blog/futuriceans-coming-together-to-address-gender-bias-in-tech,True,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
https://futurice.com/blog/design-activism-for-a-better-world-every-day-tools,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
https://futurice.com/blog/girls-takeover-a-memorable-day-as-the-ceo-of-futurice,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,True,False,True
https://futurice.com/blog/5-energy-trends-to-watch-out-for-in-2021,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True
https://futurice.com/blog/20-quotes-about-being-a-summer-intern-at-futurice,True,False,True,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
https://futurice.com/blog/a-new-job-in-the-year-of-corona,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/smarter-operations-through-data-and-analytics,True,False,False,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False
https://futurice.com/blog/futustories-nine-things-ive-learned-by-antti,True,False,True,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False
https://futurice.com/blog/futustories-one-day-with-software-and-business-developer-antti,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False
https://futurice.com/blog/predictive-healthcare-bci,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
https://futurice.com/blog/smart-mobility-webinar-auto-retail,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
https://futurice.com/blog/interview-with-jens-waldmann-founder-adjutem,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,True,True
https://futurice.com/blog/my-open-source-journey,True,False,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
https://futurice.com/blog/futustories-sharing-stories-behind-futurice-meet-bence-junior-designer,True,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
https://futurice.com/blog/energy-expert-interview-with-chris-baumann-tado,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False
https://futurice.com/blog/why-the-future-of-medtech-depends-on-world-class-digital-services,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,True,False,True,True
https://futurice.com/blog/three-vital-components-of-a-data-enabled-organisation,True,False,False,False,True,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False
https://futurice.com/blog/data-enabled-organisations-are-resilient-and-innovative,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False
https://futurice.com/blog/lean-enterprise-architecture-the-company-api,True,False,False,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://futurice.com/blog/5-react-native-takeaways-one-year-later,True,False,False,False,True,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/interview-with-jaakko-nurkka-co-founder-cliniserve,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,True,False
https://futurice.com/blog/first-four-weeks-at-futurice,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
https://futurice.com/blog/energy-expert-interview-with-dr-carlos-haertel,True,False,False,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://futurice.com/blog/how-i-learned-to-stop-worrying-and-love-data,True,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/data-and-ecosystems-are-the-future-of-healthcare,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,True,True,False,True,True,True,True
https://futurice.com/blog/hacker-news-favorites,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://futurice.com/blog/how-to-heal-the-supply-chain-issues-within-healthcare,False,False,False,False,True,True,False,False,False,False,True,True,True,True,True,False,False,True,True,True,True,True,False,True,True,False,True,False,True,True
https://futurice.com/blog/our-three-step-formula-to-building-winning-digital-healthcare-services,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
https://futurice.com/blog/interview-with-friedrich-laemmel-co-founder-thryve,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,False,False,False,True
https://futurice.com/blog/interview-with-mobility-expert-augustin-friedel,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,True,False,True
https://futurice.com/blog/interview-with-mobility-expert-christian-hoeber-co-founder-pinkbus,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False
https://futurice.com/blog/how-to-run-a-remote-design-critique,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/futurices-new-subsidiary-meltlake,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,True,True,False,False,False,False,True
https://futurice.com/blog/a-detailed-look-at-camunda-bpmn-application-development,True,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/terraform-recipe-wordpress-fargate,True,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/smarter-energy-grid-maintenance-and-development-for-a-more-resilient-future,True,False,False,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,True,False,False,True,True,False,True
https://futurice.com/blog/interview-with-mobility-expert-katharina-wagner,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
https://futurice.com/blog/from-office-to-space,True,False,False,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
https://futurice.com/blog/leaders-build-resilience-through-sharing,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True
https://futurice.com/blog/interviewing-remotely-did-i-succeed,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/building-a-resilient-future-interview-with-johannes-stock,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,True,True,False,True,True,False,True
https://futurice.com/blog/what-open-source-can-do-for-music-making,True,False,False,False,True,True,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/interview-with-mobility-expert-ben-steinmetz-man,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False
https://futurice.com/blog/form-critique-with-love,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/whats-next-energy-an-interview-with-jan-hermann,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False
https://futurice.com/blog/building-futurice-into-an-inclusive-workplace,True,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False
https://futurice.com/blog/whats-next-energy-an-interview-with-lauri-anttila,True,False,False,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
https://futurice.com/blog/business-forecasting-with-facebook-prophet,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/there-is-no-just-or-how-to-make-knowledge-transfer-work-better,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
https://futurice.com/blog/why-customer-centricity-is-key-to-succeeding-in-the-energy-business,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,True,False,True,False
https://futurice.com/blog/whats-next-energy-an-interview-with-pirja-heiskanen,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/interview-with-mobility-expert-dr-martin-vetter-tuev-sued,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True
https://futurice.com/blog/practical-guidelines-for-spotting-machine-learning-use-cases,True,False,False,False,True,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
https://futurice.com/blog/whats-next-energy-an-interview-with-emile-stoverinck,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False
https://futurice.com/blog/enabling-the-future-of-demand-response-at-scale,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,True,False,False,False,False,False
https://futurice.com/blog/transition-towards-cleaner-energy-production,True,False,False,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
https://futurice.com/blog/what-is-our-strategy-really,True,False,False,False,True,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False
https://futurice.com/blog/openresty-a-swiss-army-proxy-for-serverless,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/how-responsible-design-can-help-prevent-exclusion,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,True,False,False
https://futurice.com/blog/interview-with-mobility-expert-valentin-jahn-car2ad,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,True,False,True,True,True,True,False
https://futurice.com/blog/identity-aware-proxy-for-google-cloud-run,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/its-time-for-courageous-and-unprecedented-moves,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,True
https://futurice.com/blog/what-i-learned-co-creating-one-of-the-fastest-growing-apps-in-finland,True,False,False,False,True,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False
https://futurice.com/blog/automating-automation-bpmn-openapi,True,False,False,False,True,True,False,False,False,False,True,True,False,True,False,False,True,True,True,True,False,True,False,True,True,False,False,False,False,False
https://futurice.com/blog/answering-your-react-apps-questions-with-redux-selectors,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/business-model-innovation-helps-industrial-firms-move-beyond-covid-19,True,False,False,False,True,True,False,False,False,False,True,True,True,True,True,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False
https://futurice.com/blog/our-journey-with-okrs-so-far,True,False,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://futurice.com/blog/from-bits-to-pieces-how-design-systems-improve-collaboration,True,False,False,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://futurice.com/blog/friends-and-family-minecraft-server-terraform-recipe,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/easy-tools-for-resilient-futures,True,False,False,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
https://futurice.com/blog/know-your-customers-with-rfm,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False
https://futurice.com/blog/a-grand-market-entrance-how-to-successfully-design-an-urban-mobility-ecosystem,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,True,False,True,True
https://futurice.com/blog/at-least-once-delivery-for-serverless-camunda-workflow-automation,True,False,False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/joining-forces-with-germanys-brightest-minds-to-fight-the-pandemic,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
https://futurice.com/blog/read-goog-doc-using-service-account,True,False,False,False,True,True,False,False,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/serverless-camunda-terraform-recipe-using-cloud-run-and-cloud-sql,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
https://futurice.com/blog/get-the-most-out-of-remote-work,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/a-story-of-one-ladys-journey-in-tech,True,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
https://futurice.com/blog/the-long-haul-how-to-win-the-race-for-the-future-of-urban-mobility,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,True,False,True,True
https://futurice.com/blog/confessions-of-a-recovering-car-a-holic,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
https://futurice.com/blog/non-technical-skills-matter-for-a-data-scientist,True,False,False,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False
https://futurice.com/blog/battle-for-future-a-fusion-of-art-and-data,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
https://futurice.com/blog/what-are-digital-twins-really,True,False,False,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False
https://futurice.com/blog/tech-weeklies-as-a-learning-platform,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True
https://futurice.com/blog/leveraging-the-power-of-trust-and-data-in-urban-mobility,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,True
https://futurice.com/blog/im-a-developer-not-a-coder-my-experiences-of-working-in-an-innovation,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
https://futurice.com/blog/systems-thinking-and-sustainability,True,False,False,False,True,True,True,True,False,False,True,True,True,False,False,True,False,False,True,True,True,True,False,True,False,False,True,True,True,False
https://futurice.com/blog/mastering-bigquery-costs,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/building-trust-and-creating-value-how-to-use-data-in-mobility-ecosystems,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False
https://futurice.com/blog/international-work-professional-growth-and-tampere-vibes,True,False,True,True,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
https://futurice.com/blog/man-data-hackathon-2019,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
https://futurice.com/blog/the-rise-of-voice-interfaces,True,False,False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/pushing-the-limits-of-mobile-object-detection,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/why-stupid-questions-are-often-the-most-important-ones,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/a-new-age-for-nordic-manufacturing,True,False,False,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
https://futurice.com/blog/cars-bots-prototyping,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
https://futurice.com/blog/how-stuttgart-saved-me-from-getting-stuck-in-a-rut,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False
https://futurice.com/blog/bigquery-to-memorystore,True,False,False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/collaborating-for-a-resilient-future,True,False,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True
https://futurice.com/blog/how-to-spark-change-with-agile-coaching-part-2-scaling-change,True,False,False,False,True,True,False,False,False,False,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,True,False,True,False
https://futurice.com/blog/what-is-it-like-to-work-at-futurice-summer-2019,True,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False
https://futurice.com/blog/how-to-spark-change-with-agile-coaching,True,False,False,False,True,True,False,False,False,False,True,True,True,False,False,True,False,False,True,True,True,True,False,True,False,False,True,False,True,False
https://futurice.com/blog/coding-school-for-futurice-children,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/why-a-tech-company-needs-artistic-interventions,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
https://futurice.com/blog/co-design-for-managing-uncertainty,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,True,False,False,False,False,False
https://futurice.com/blog/ai-futurace,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False
https://futurice.com/blog/itclusive-together-we-can-make-it-more-inclusive-in-finland,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,True
https://futurice.com/blog/programming-with-state-concurrency,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://futurice.com/blog/three-steps-to-extracting-business-value-from-ai,True,False,False,False,True,True,False,False,False,False,True,True,True,True,True,False,False,True,True,True,True,True,False,True,True,False,True,False,True,False
https://futurice.com/blog/programming-with-state-architectural-roles,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/programming-with-state-values-and-entities,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://futurice.com/blog/transitioning-to-circular-economy-pick-futurice,True,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False
https://futurice.com/blog/fintech-innovation-four-quick-wins,True,False,False,False,False,True,True,True,False,False,True,True,True,False,False,True,False,True,True,True,True,True,False,True,True,True,True,False,True,True
https://futurice.com/blog/biometrics-future-travel,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False
https://futurice.com/blog/the-little-robot-that-lived-at-the-library,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False
https://futurice.com/blog/how-browserstack-can-speed-design-reviews-for-teams-using-jira,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/learning-clojure-at-futurice-how-does-it-happen,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/the-robotic-influencers-of-our-future-a-minecraft-playing-twitch-streaming,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,True,True,False,False,False,False,False
https://futurice.com/blog/staying-human-centred-in-a-data-economy,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,True,False,False
