,link,title,teaser text,total users,average session duration,bounce rate,title x,title y,teaser text x,teaser text y
112,https://futurice.com/blog/sustainability-at-large-energy-companies-does-talk-translate-into-actions,Sustainability at large energy companies – does talk translate into actions?,"It’s time to continue our exploration of how data can help us address the disconnection growing companies can face. In this second installment, we look at how much Europe’s top energy companies discuss sustainability – and whether they’re backing up…",0,0,0,-4.961119,-41.436913,44.560234,-11.606751
113,https://futurice.com/blog/futustories-meet-theresa-office-and-feel-good-manager,"FutuStories - Meet Theresa, Office & Feel Good Manager","Theresa is taking care of the Berlin office. She has learned a lot along her journey, and is splashing positive energy",0,0,0,65.89126,21.575157,-51.8044,-2.257582
114,https://futurice.com/blog/six-inspirational-ways-to-make-money-with-data,Six inspirational ways to make money with data,Companies have woken up to the importance of digital data in their businesses and its opportunities,0,0,0,-18.334282,-28.159962,45.096905,-0.700265
115,https://futurice.com/blog/chasing-a-vision,Chasing a vision,"Not all software engineering issues are technical but relate to business requirements, communication and ways of working – the right kind of vision may be the answer!",0,0,0,13.43695,-11.07795,7.102063,18.24688
116,https://futurice.com/blog/making-vehicle-aftersales-a-more-positive-experience-for-everyone-involved,Making vehicle aftersales a more positive experience,"Vehicle aftersales offers a higher margin for OEMs than new car sales, and a unique opportunity to build and nurture customer relationships. Learn how a holistic view of the aftersales process can help unlock new perspectives!",0,0,0,23.114492,-44.677036,23.366104,-33.916637
117,https://futurice.com/blog/futustories-meet-eeva-head-of-strategy-and-culture,"FutuStories - Meet Eeva, Head of Strategy & Culture",Eeva is a passionate leader who joined the tech industry to help shape the future,0,0,0,65.79089,19.411596,-6.894587,-13.175951
118,https://futurice.com/blog/understanding-how-companies-really-talk-about-sustainability-an-experiment,Understanding how companies really talk about sustainability – a data- and AI-enabled experiment,"More and more companies feel the pressure to think and act sustainably, but is this evident in the way they communicate to the world around them? This blog post introduces our experiment to turn digital footprint data into actionable insights, by…",0,0,0,-5.5515237,-42.332695,42.52158,-10.520024
119,https://futurice.com/blog/for-bicyclists-democratizing-data-is-a-matter-of-life-and-death,"For bicyclists, democratizing data is a matter of life and death ",The Swedish government recently presented a national strategy for increasing access to data,0,0,0,17.421738,-20.5049,46.7934,-0.17768005
120,https://futurice.com/blog/why-software-transitions-often-fail-and-how-to-help-them-succeed,Why software transitions often fail – and how to help them succeed with an agile approach ,Learn how to do a software transition with an agile approach!,0,0,0,-22.599737,-9.437476,-18.974535,-5.7749496
121,https://futurice.com/blog/an-organizational-guide-to-machine-learning-business-cases-sanoma,An organizational guide to machine learning business cases: Sanoma,Learn how machine learning transform the core customer experience and deliver business growth.,0,0,0,-29.241468,14.035949,29.547544,-3.51891
122,https://futurice.com/blog/futustories-meet-joel-senior-software-engineer,"FutuStories - Meet Joel, Senior Software Developer","Globetrotter Joel has experienced working culture in Latin America, India, Silicon Valley, and Europe, and shares his personal insights from his journey around the globe. As a software developer in Munich, he likes to engage with projects that give back…",0,0,0,65.623085,10.166623,-26.095999,9.904924
123,https://futurice.com/blog/climate-focused-partnerships-and-rapid-co-creation-will-drive-the-e-mobility,Climate-focused partnerships and rapid co-creation will drive the e-mobility revolution,"It will take climate-focused partnerships, rapid co-creation and the strategic and collaborative use of data to build the sustainable systems we need to achieve carbon-free e-mobility.",0,0,0,30.84083,-28.7178,37.57822,-21.704666
124,https://futurice.com/blog/time-to-rebuild-the-travel-industry-is-now,The Time to Rebuild the Travel Industry Is Now: Start a Journey With Digitalization,Travel industry is full of possibilities for the businesses who can deliver customer-friendly digital experiences,0,0,0,-15.808662,-52.34006,9.99927,-46.94914
125,https://futurice.com/blog/taking-the-high-road-towards-sustainable-mobility,Taking the high road towards sustainable mobility,The road to truly sustainable mobility calls for an ambitious shift from human-centric to planet-centric design. But where to start? Lead Service Designer Jonathan Bölz discusses the why and the how of that transition in this article.,0,0,0,32.946445,-32.489765,37.341316,-24.563652
126,https://futurice.com/blog/futucare-taking-care-of-your-software,Futucare - taking care of your software ,Our continuous service offering for running and managing software products and services post-development.,0,0,0,31.694021,30.24167,-28.371536,-7.7577295
127,https://futurice.com/blog/cabin-in-the-lowcode-woods,Cabin in the (low-code) woods,"One fall weekend, a crew of enthusiastic people from our Tampere site traveled to a cottage just outside the city limits with the goal to dive deep into the world of no and low code technologies.",0,0,0,0.6772276,32.816563,-38.868866,24.598818
128,https://futurice.com/blog/how-to-achieve-data-mesh-teams-and-culture,How to achieve Data Mesh teams and culture?,The third part of our data mesh blog post series will focus on the people and culture.,0,0,0,-28.894175,-32.976288,56.71977,14.109086
129,https://futurice.com/blog/futustories-phil-and-what-they-love-about-their-job-as-senior-tech-consultant,FutuStories - Phil and what they love about their job as Senior Tech Consultant,"Simply put, PJ’s job involves developing client ideas into something tangible. And there’s plenty to love about it – here are some of their personal highlights.

",0,0,0,66.63993,8.827293,-27.54981,50.363045
130,https://futurice.com/blog/the-role-of-technology-in-data-mesh-architecture,The role of technology in data mesh architecture,"For companies that recognise its underlying value, data mesh architecture is already achievable with today’s tools and technologies. However, most cloud services focus on serving the status quo, with a monolithic, centralised approach. The road to data…",0,0,0,-27.790623,-33.981525,58.13606,12.179566
131,https://futurice.com/blog/open-sourcing-futulog,Open Sourcing futuLog,"Today, we are excited to announce that futuLog is now Open Source, licensed under the MIT license.",0,0,0,9.899498,27.63413,-50.602795,53.095795
132,https://futurice.com/blog/have-you-tried-deno-yet,Have you tried Deno yet?,"Learn how Deno compares to Node.js, its features, design aims, usage for ad-hoc scripting needs and more.",0,0,0,2.1583478,14.50631,-14.994846,-6.398637
133,https://futurice.com/blog/futustories-meet-joana-design-lead-stuttgart,"FutuStories - Meet Joana, Design Director","Joana is committed to passing her experience on to a new generation of builders in Stuttgart, enabling future designers to remain conscious human beings and stay true to themselves.",0,0,0,68.60641,15.4999695,-43.64702,32.70919
134,https://futurice.com/blog/futurices-new-subsidiary-recordly,Futurice launches a new subsidiary: Recordly,"Recordly set to accelerate data business at ambitious European companies focusing on data management, data architectures, and hands-on data engineering.",0,0,0,26.97364,40.832928,44.830624,0.9599061
135,https://futurice.com/blog/simo-leisti-appointed-as-futurice-group-ceo,Simo Leisti appointed as Futurice Group CEO,"Teemu Moisala, the first non-founder to run the company, to continue as CEO through October 2021. Simo Leisti will lead the company’s next stage of European growth.",0,0,0,24.942469,46.7574,-27.130146,58.6034
136,https://futurice.com/blog/introducing-the-futurice-inclusion-canvas,Creating more inclusive products and services with the Inclusion canvas,"A purpose-built tool from Futurice, to create services & products by considering the needs of more diverse end-user groups",0,0,0,1.616502,-5.4296093,-43.337666,42.21202
137,https://futurice.com/blog/verification-of-zero-downtime-deployments-using-github-actions,Verification of zero-downtime deployments using GitHub Actions ,"In your project, you might have a strict requirement to have zero downtime when deploying to production. Yet in a complex system, it is hard to ""guess"" which changes actually will cause downtime and which will not.",0,0,0,-49.0589,29.08091,25.691133,32.15351
138,https://futurice.com/blog/minimum-viable-iot-platform,Minimum viable IoT platform with Serverless framework and DynamoDB,"I rewrote my IoT platform as a Serverless project using DynamoDB as a database. No extra engineering, just getting sh*t done.",0,0,0,-51.79208,30.167809,28.022549,33.055313
139,https://futurice.com/blog/halfway-through-the-year-how-are-we-doing-on-our-diversity-equity-and,"Halfway through the year – how are we doing on our Diversity, Equity and Inclusion goals?",Let’s take a look at where we are and how far we’ve come in the first half of 2021!,0,0,0,3.543233,-6.129546,47.700768,29.799006
140,https://futurice.com/blog/building-an-aws-serverless-system-integration-testing-and-accessing-private,Building an AWS Serverless system: Integration testing and accessing Private VPC resources ,Automated testing frameworks are crucial while building complex serverless systems,0,0,0,-53.02773,28.269182,-19.834145,-32.23529
141,https://futurice.com/blog/building-an-aws-serverless-system-provisioned-concurrency-zero-downtime,"Building an AWS Serverless system: Provisioned concurrency, Zero-Downtime and Monitoring",Learn the technicalities of mitigating AWS serverless downtime without a cold start,0,0,0,-51.283783,28.786737,26.505474,32.114094
142,https://futurice.com/blog/building-an-aws-serverless-system-conveniently,Building an AWS Serverless system — conveniently ,A blog series on AWS enterprise environment with the focus on ideal ways of working and AWS system security,0,0,0,-51.868713,28.336342,-24.364616,-9.330671
143,https://futurice.com/blog/a-guide-to-accessible-design-for-connected-products-and-services,A guide to accessible design for connected products and services,How might we design accessible experiences for complex and connected products? ,0,0,0,1.5460606,-3.2895691,2.4174008,-3.3494337
144,https://futurice.com/blog/helping-the-health-sector-evolve-with-digital-innovation-tools,Helping the health sector evolve with digital innovation tools,"Service design is already seeing widespread use in some areas of the health sector, but it can do much more than what we’ve seen so far. The Connected Health Kit by Futurice has lots of potential for creating business value.",0,0,0,13.361833,-45.934242,42.72711,-47.58857
145,https://futurice.com/blog/case-study-how-to-test-a-service-under-production-load-before-production,Case study: How to test a service under production load before going to production,Have you ever run into production problems that you wished you could have caught earlier? This post looks at utilizing shadow traffic and canary traffic in Nodejs and TypeScript to test your service under production load before going to production.,0,0,0,-39.84289,28.532139,-14.011915,15.874134
146,https://futurice.com/blog/why-do-many-companies-struggle-with-platform-ecosystems,Why do many companies struggle with platform ecosystems?,"Solving large-scale challenges, establishing and launching a viable ecosystem can be for many organizations a challenge ",0,0,0,6.320856,-34.74389,33.159668,-34.37449
147,https://futurice.com/blog/the-knowledge-centric-organisation,Knowing what you know – the rise of the knowledge-centric organisation,"In association with IDC, we surveyed 350 decision-makers in Nordic organisations to get a broader perspective of how they view the future of work, where they are investing, and their pain points and highlights. This has given us some valuable insights,…",0,0,0,-10.657609,-34.348766,15.530394,-32.469658
148,https://futurice.com/blog/celebrating-our-people-certified-in-accessibility,Celebrating our people certified in accessibility,"The digital space should be accessible for all, regardless of their abilities or disabilities. Not everyone uses computers and mobile devices the same way: Some use a mouse, some use only a keyboard. ",0,0,0,4.9794927,-1.8034936,10.152309,-52.003143
149,https://futurice.com/blog/vr-ohjus-runs-on-data-and-design,VR Ohjus Runs on Data and Design,Embark on a journey towards better commuter train service by becoming data-driven,0,0,0,-8.215172,2.3456979,39.56227,-0.6126557
150,https://futurice.com/blog/satellite-monitoring-of-electricity-networks,Satellite monitoring of electricity networks,Futurice has been researching the use of satellite data in multiple domains - this is what we have learned and how we applied satellite data in real life!,0,0,0,7.5671487,54.667984,-18.454994,53.862537
151,https://futurice.com/blog/the-great-adventure-one-futuriceans-career-journey-through-our-offices,The Great Adventure: One Futuricean’s career journey through our offices,"Nadia Karolainen’s career journey at Futurice has taken her through three of our offices in three different countries. In this interview, Nadia shares her story and explains why she considers Futurice an ideal setting for young professionals to grow and…",0,0,0,26.101183,17.631842,-33.88189,55.159595
152,https://futurice.com/blog/bridging-sectors-with-james-buxton,Bridging Sectors: Future Fleets with James Buxton,"As electric vechiles become more prevalent, fleet managers adding more EVs to their portfolio. But the transition comes with its challenges. What if the client doesn't have a charge point? How do we ease the change in customer behaviour? We sat down…",0,0,0,35.684227,-25.670305,47.727776,-22.861692
153,https://futurice.com/blog/bridging-sectors-imogen-pierce,Bridging Sectors: Community and Mobility with Imogen Pierce,Explore how cities approach electrification at the scale of public transportation and commercial vehicle fleets,0,0,0,32.78377,-26.70584,40.10602,-19.722115
154,https://futurice.com/blog/experiences-of-data-driven-design-futurice-exponential,Experiences of Data-driven Design from Futurice Exponential,Here's how we solved ours and clients' disconnections of knowledge and the flow of work with Data & AI,0,0,0,-9.844692,3.2672184,41.079914,15.646778
155,https://futurice.com/blog/bridging-sectors-with-jacqui-murray,Bridging Sectors: A Look at Battery Solutions for Mobility with Jacqui Murray,"As the energy and mobility sectors intersect, the hunt for improved battery solutions widens. We sat down with Jacqui Murray – Deputy Challenge Director of Faraday Battery Challenge at Innovate UK – to discuss the future of battery technology and how…",0,0,0,34.685703,-27.100645,52.432842,-19.589573
156,https://futurice.com/blog/how-to-get-remote-onboarding-right,How to get remote onboarding right,Onboarding new employees is always a work-in-progress but there are ways to get it right - even under the current circumstances. ,0,0,0,-44.56834,-6.768621,-46.62613,-2.3450773
157,https://futurice.com/blog/data-portrait-postcards,Reinventing the Postcard with Data Portraits,"How would you turn an ordinary postcard into an innovative and engaging experience? Combining an almost 200-year-old medium with data engineering demonstrated how data can help enrich even such a simple form of communication, and untap its previously…",0,0,0,-13.365521,2.7605402,56.810863,1.4907132
158,https://futurice.com/blog/how-spice-program-supported-my-creation-of-235,How Spice Program supported my creation of 235,"Since January of 2021, Juhis has been working on a command-line tool to learn Rust and to get the NHL results to the command-line. This open source project called 235 is supported by Futurice's open source program Spice.",0,0,0,19.41459,30.359703,-51.753105,29.892832
159,https://futurice.com/blog/bridging-sectors-lucy-yu,Bridging Sectors: A Net-Zero Approach to Energy and Mobility with Lucy Yu,"As part of our UK Energy and Mobility white paper, we sat down with Lucy Yu. She's the CEO of Octopus Centre for Net Zero, a research and development body of Octopus Group whose aim is to bring together government and industry to fight for climate…",0,0,0,33.705635,-28.114614,52.578384,-20.412596
160,https://futurice.com/blog/bridging-sectors-carl-bayliss,Bridging Sectors: The Changing EV Environment with Carl Bayliss,"As demand for EV grows so has the need to evolve the infrastructure that it sits on. Our conversation with Carl Bayliss, ex VP of Centrica, explores how the energy environment is changing, the challenges ahead and the growing necessity for mobility and…",0,0,0,36.052002,-27.25355,48.257526,-22.147297
161,https://futurice.com/blog/future-is-where-design-meets-data,Future is where design meets data,Read what it takes in order to apply design thinking and data-driven methods together!,0,0,0,-8.184417,4.4171576,57.154697,3.3366046
162,https://futurice.com/blog/when-should-organizations-consider-data-mesh,"Data mesh - what is it, what are its benefits and when to consider it?",Data mesh is a data architecture paradigm that can address pain points associated with modern platform approaches,0,0,0,-28.264359,-33.57669,57.7675,12.671892
163,https://futurice.com/blog/smart-mobility-series-sustainable-mobility,The full electrification of mobility infrastructure,We examined how different sectors might actually connect to build green infrastructure and support sustainable mobility.,0,0,0,34.63437,-30.13422,38.5319,-20.231247
164,https://futurice.com/blog/im-certified-professional-growth-and-development-at-futurice,I’m certified! Professional growth and development at Futurice,"Kalki Rose writes about learning, development and certifications at Futurice.",0,0,0,12.376837,37.19758,-35.580143,45.265293
165,https://futurice.com/blog/the-rules-of-react-hooks-and-how-we-messed-up, The rules of React hooks—and how we messed up,"Getting started with hooks is quite straightforward, but you might need to change the way you think about your components.",0,0,0,-26.559095,51.209793,11.773673,7.960086
166,https://futurice.com/blog/people-of-tammerforce-taru,People of Tammerforce: Taru,Taru works in our FutuCare team that focuses on service maintenance and life cycle management.,0,0,0,15.434172,-82.31273,-48.454414,56.454414
167,https://futurice.com/blog/people-of-tammerforce-antti,People of Tammerforce: Antti,Antti quickly learned that writing software is very different when working in a consultancy compared to doing it on your own.,0,0,0,14.798197,-81.360596,-5.816522,33.829556
168,https://futurice.com/blog/building-a-more-digital-healthcare-sector-with-the-connected-health-kit,Building a more digital healthcare sector with the Connected Health Kit,"The future of healthcare is digital, connected, and fuelled by data. The newly launched Connected Health Kit by Futurice is designed to help healthcare organizations adopt data-enabled digital services and solutions.",0,0,0,12.256035,-45.79704,42.698162,-48.131824
169,https://futurice.com/blog/people-of-tammerforce-joona,People of Tammerforce: Joona,Joona focuses mainly on client work but is always offering a helping hand to the futucommunity,0,0,0,12.647637,-83.07958,-47.659355,59.152298
170,https://futurice.com/blog/tammerforce-people-anni,People of Tammerforce: Anni,Anni's career at Futurice has taught her that you can learn just about anything you want.,0,0,0,14.270189,-82.29026,-37.102848,49.113678
171,https://futurice.com/blog/people-of-tammerforce-enni,People of Tammerforce: Enni,Enni joined Futurice in 2019 as a summer employee.,0,0,0,13.697949,-81.2547,-29.810196,58.068867
172,https://futurice.com/blog/people-of-tammerforce-juan,People of Tammerforce: Juan,"In addition to client work, Juan is part of the recruitment team at Futurice.",0,0,0,13.340224,-83.75886,-45.809025,58.704556
173,https://futurice.com/blog/people-of-tammerforce-rudolf,People of Tammerforce: Rudolf,Rudolf's interest in Futurice was sparked by a recommendation.,0,0,0,15.682261,-83.79846,-33.26975,35.767365
174,https://futurice.com/blog/interview-with-mobility-expert-albert-vogl-bader-carployee,"Interview with Mobility Expert Albert Vogl-Bader, Carployee","By using a combination of data from various sources we are able to generate predictive mobility models, simulating the optimum for individual, semi-global and fully global commuting scenarios.",0,0,0,54.747765,-13.203381,36.039486,-19.18183
175,https://futurice.com/blog/in-the-energy-market-data-is-the-new-sustainable-revenue-source,"In the energy market, data is the new sustainable revenue source",What steps need to be taken to successfully monetize data in the energy market?,0,0,0,-5.644126,-45.200413,53.680202,-9.894295
176,https://futurice.com/blog/smart-mobility-webinar-uk-public-transport,"Smart Mobility Webinar #6: UK Public Transport, The Road to Recovery","Covid-19 has put the UK public transport industry in a tailspin. We gathered leaders from TfL, LNER and National Express to discuss how they have handled the pandemic and what they are working towards on the road to recovery.",0,0,0,32.387836,-36.533882,28.933872,-40.589096
177,https://futurice.com/blog/energy-expert-interview-with-henrik-schapp-greencom-networks,"Energy Expert Interview with Henrik Schapp, GreenCom Networks","Henrik Schapp is Head of Energy Communities at GreenCom Networks. In our interview he talks about the fundamental shift in the energy sector, the importance of data and IoT, and what is now most needed to run the energy system on renewables.",0,0,0,48.92936,-48.594193,50.34894,-12.910696
178,https://futurice.com/blog/how-we-co-created-our-tech-strategy,How we co-created our technology strategy – and what we learned in the process,"In 2020, we set out to co-create our own technology strategy. Our approach was a highly participatory and inclusive process that involved dozens and dozens of people within the company and spanned less than three months from start to finish.",0,0,0,-11.406078,-20.52687,11.698551,-2.242097
179,https://futurice.com/blog/interview-with-dr-anne-sophie-geier-spitzenverband-digitale,"Interview with Dr. Anne Sophie Geier, Spitzenverband Digitale Gesundheitsversorgung e.V.","We need more digital health solutions, e.g. in the care sector and most importantly, we need to really learn how to integrate them in our existing healthcare system.",0,0,0,51.21031,-7.4959764,37.678864,-47.180855
180,https://futurice.com/blog/the-power-shift-how-will-decentralized-markets-change-the-energy-industry,The power shift: How will decentralized markets change the energy industry?  ,"Decentralised energy markets are emerging to fill a growing niche in the ecosystem. They offer not only tangible benefits for prosumers and new businesses, but also unleash new opportunities for incumbents who anticipate changes in market dynamics.",0,0,0,-5.1054244,-47.15447,46.88751,-14.819408
181,https://futurice.com/blog/best-practices-for-creating-fast-business-value-from-data-and-analytics,Best Practices for Creating Fast Business Value from Data and Analytics,Why only a small percentage of companies seem to succeed in creating business value with data and analytics?,0,0,0,-18.668882,-29.729048,44.374977,7.873966
182,https://futurice.com/blog/care-space-and-time,"Care, space and time – building community spirit during the pandemic",This year has taught us a lot about the value of community and how to strengthen it in difficult times. ,0,0,0,23.597261,-20.82767,-5.5018,10.651057
183,https://futurice.com/blog/microsoft-azure-advanced-specialization,Futurice Has Earned the Modernization of Web Applications to Microsoft Azure Advanced Specialization,"The Modernization of Web Applications to Microsoft Azure advanced specialization, is a validation of a solution partner’s deep knowledge and proven expertise in modernizing production web application workloads, and managing app services in Azure.",0,0,0,19.41617,35.500515,27.464857,51.315266
184,https://futurice.com/blog/futuriceans-coming-together-to-address-gender-bias-in-tech,Futuriceans coming together to address gender bias in tech,"Bias is everywhere, it can also be seen in the tech industry towards women, it is time for a change!",0,0,0,18.050274,26.207623,-4.3107114,-14.930282
185,https://futurice.com/blog/design-activism-for-a-better-world-every-day-tools,Design activism for a better world: every day tools,The right design tools will give you the small wins you need to make the services you create more sustainable.,0,0,0,2.5435262,-10.186237,6.1951065,-13.364616
186,https://futurice.com/blog/girls-takeover-a-memorable-day-as-the-ceo-of-futurice,Girls Takeover: A Memorable Day as the CEO of Futurice,"We believe in learning and improving ourselves, but we want to also have an impact: changing the gender imbalance in tech",0,0,0,22.215462,45.553352,-4.94061,-14.979475
187,https://futurice.com/blog/5-energy-trends-to-watch-out-for-in-2021,5 Energy Trends to Watch Out for in 2021,Customer-centricity will be key to retaining and building loyal customer bases and eventually ensuring healthy business.,0,0,0,2.8573065,10.090403,26.744715,-3.5619133
188,https://futurice.com/blog/20-quotes-about-being-a-summer-intern-at-futurice,20+ quotes about being a summer intern at Futurice,"Every summer, we hire a group of summer workers to work with us and our clients and to learn the ropes of the software industry. Some of them continue their careers elsewhere but quite many continue at Futurice after their first summer experience.",0,0,0,9.334996,42.43226,-31.604126,59.05198
189,https://futurice.com/blog/a-new-job-in-the-year-of-corona,A new job in the Year of Corona – how was it?,"Miika, a developer at our Tampere office, talks about onboarding during an exceptional time",0,0,0,24.635256,17.361115,-46.29628,-3.1434603
190,https://futurice.com/blog/smarter-operations-through-data-and-analytics,Smarter operations through data and analytics,Data and analytics can enable an unprecedented level of visibility into business processes and augment decision-making in business operations on an entirely new level. We will describe how the business value can be delivered incrementally without a need…,0,0,0,-18.331657,-30.325617,44.068733,8.3619
191,https://futurice.com/blog/futustories-nine-things-ive-learned-by-antti,FutuStories - Nine things I've learned by Antti,Nine things I've learned by Antti,0,0,0,60.85381,15.585328,-5.1482215,35.57796
192,https://futurice.com/blog/futustories-one-day-with-software-and-business-developer-antti,FutuStories - One Day with Software & Business Developer Antti,"Antti is a Software Developer who is big on community, both inside and outside work. He appreciates a challenge, whether that’s scaling a climbing wall or figuring out a new project, and he’s always ready for a good (bad) joke.",0,0,0,62.864475,14.4678335,-5.1630754,33.662827
193,https://futurice.com/blog/predictive-healthcare-bci,"Predictive Healthcare: Mobile, Continuous Diagnostics and Data Collection with Brain Computer Interfaces",What if data can shift our relationship with healthcare from reactive to proactive?,0,0,0,9.865836,-42.52333,35.453903,-40.214806
194,https://futurice.com/blog/smart-mobility-webinar-auto-retail,Smart Mobility Webinar #5: How to Become Future-capable in Auto Retail,"We discussed future possibilities for auto retail in a recent webinar conversation with Simon Dixon, Founder of Rockar and Giles Delafeld, CDO of Marubeni. Here are some of the themes and thinking that emerged.",0,0,0,31.290668,-35.50711,24.056055,-38.64221
195,https://futurice.com/blog/interview-with-jens-waldmann-founder-adjutem,"Interview with Jens Waldmann, Founder adjutem","There is a big chance for small organisations to step into the medtech industry as long as they are familiar with new technologies, such as data analysis, 3D-printing or app development for mobile devices.",0,0,0,48.436672,-5.812937,28.559587,-44.991573
196,https://futurice.com/blog/my-open-source-journey,My Open Source Journey,"It's October again, Hacktoberfest time. Also time for me to reminisce about my personal learning journey that was so heavily influenced by open source.",0,0,0,-26.668018,26.356827,-22.851954,5.1077514
197,https://futurice.com/blog/futustories-sharing-stories-behind-futurice-meet-bence-junior-designer,"FutuStories - Meet Bence, Junior Designer ","Bence is enriching his experience in design at Futurice, we can not wait to see his journey with us along the way",0,0,0,72.13609,15.725361,-27.46623,41.40623
198,https://futurice.com/blog/energy-expert-interview-with-chris-baumann-tado,"Energy Expert Interview with Chris Baumann, tado°",It takes time to build user trust with new technologies. Recent data leaks and inappropriate usage of user data contribute to user concerns. Energy companies need to act responsibly and be transparent in communicating how they use their customer data.,0,0,0,48.97495,-49.67044,45.67148,-6.1882973
199,https://futurice.com/blog/why-the-future-of-medtech-depends-on-world-class-digital-services,Why the future of medtech depends on world-class digital services,Digital services provide new opportunities to grow sales and tap into new revenue streams,0,0,0,15.247605,-45.55511,12.074791,-47.746304
200,https://futurice.com/blog/three-vital-components-of-a-data-enabled-organisation,The three vital components of a data-enabled organisation,Are you ready to start your journey towards becoming data-enabled? ,0,0,0,-14.201058,-33.670357,40.558727,0.09026615
201,https://futurice.com/blog/data-enabled-organisations-are-resilient-and-innovative,Data-enabled organisations are resilient and innovative ,Becoming a data-empowered organization will strengthen and accelerate your innovation power and make your company more resilient.,0,0,0,-14.264776,-33.249878,43.340195,-1.5186995
202,https://futurice.com/blog/lean-enterprise-architecture-the-company-api,Lean Enterprise Architecture: The Company API,How to build business resilience with modern architecture?,0,0,0,-52.82276,7.0921774,16.977041,-25.49648
203,https://futurice.com/blog/5-react-native-takeaways-one-year-later,5 React Native takeaways - one year later,Learnings and tips to work productively with React Native.,0,0,0,-27.801624,52.18081,-37.537235,-10.065042
204,https://futurice.com/blog/interview-with-jaakko-nurkka-co-founder-cliniserve,"Interview with Jaakko Nurkka, Co-Founder Cliniserve","By utilizing existing data that hospitals have on patients, we believe hospitals can automate most of the coordination of patient care and delegate tasks more effectively to the suitable personnel.",0,0,0,49.013016,-4.371616,35.51799,-41.6513
205,https://futurice.com/blog/first-four-weeks-at-futurice,First four weeks at Futurice,Ruminations of relocating and refactoring oneself for a new career in a new town.,0,0,0,10.24103,32.50593,-22.953741,10.680953
206,https://futurice.com/blog/energy-expert-interview-with-dr-carlos-haertel,Energy Expert Interview with Dr. Carlos Härtel,"Improvements in hardware and its operation will be as critical in the future as it is now. Going forward, physical and digital will co-evolve, both needed and none able to deliver the necessary changes in efficiency and sustainability on their own.",0,0,0,49.105804,-50.5178,14.745986,-51.830444
207,https://futurice.com/blog/how-i-learned-to-stop-worrying-and-love-data,How I learned to stop worrying and love data - a service designer speaks,Six steps towards getting the most out of data,0,0,0,-11.6926985,4.815292,38.720825,2.8430705
208,https://futurice.com/blog/data-and-ecosystems-are-the-future-of-healthcare,Data and ecosystems are the future of healthcare,Staying relevant in the healthcare market by investing in ecosystems and data-driven solutions.,0,0,0,7.744124,-41.409462,34.835358,-37.94963
209,https://futurice.com/blog/hacker-news-favorites,Hacker News Favorites,The most favorited submissions on Hackernews. We discover the most cherished articles on Tech's most influential platform. Many of these links represent the best-in-class sources of information for tech professionals.  ,0,0,0,-26.485104,23.202173,-49.08432,38.05572
210,https://futurice.com/blog/how-to-heal-the-supply-chain-issues-within-healthcare,How to heal the supply chain issues within healthcare ,Healthcare supply chain is a great target for cost savings via digitalisation and innovation.,0,0,0,9.330143,-49.535934,35.82104,-47.700745
211,https://futurice.com/blog/our-three-step-formula-to-building-winning-digital-healthcare-services,Our three-step formula to building winning digital healthcare services,Healthcare service providers and pharmaceutical companies are faced with a rapidly changing operational environment. Here are our three steps for success in delivering innovative digital services.,0,0,0,14.410623,-47.27851,33.234158,-47.98035
212,https://futurice.com/blog/interview-with-friedrich-laemmel-co-founder-thryve,"Interview with Friedrich Lämmel, Co-Founder Thryve","Friedrich Lämmel, Co-founder of the the brand Thryve, is convinced that the global pandemic has set the course for digital health transformation - also in Germany. It's time for health players to execute or even refine their digital health strategy.",0,0,0,46.60457,-8.621642,38.75418,-48.52738
213,https://futurice.com/blog/interview-with-mobility-expert-augustin-friedel,Interview with Mobility Expert Augustin Friedel,"Integrated ecosystems are a hot topic on public policy levels. As a service provider, being open for partnerships can improve relations to local decision makers.",0,0,0,54.16253,-13.625267,34.727512,-28.117395
214,https://futurice.com/blog/interview-with-mobility-expert-christian-hoeber-co-founder-pinkbus,"Interview with Mobility Expert Christian Höber, Co-Founder Pinkbus",Data is extremely important in the planning process of mobility services. When developing a new route for long distance bus travel we need to know how many people are traveling on the route and which mode of transportation they are currently using and why.,0,0,0,51.60959,-13.62131,33.471043,-15.809771
215,https://futurice.com/blog/how-to-run-a-remote-design-critique,How to run a remote design critique ,"Here's what I've learnt, organising multiple design critiques in a remote environment",0,0,0,-41.91271,-7.574065,-19.622952,13.689167
216,https://futurice.com/blog/futurices-new-subsidiary-meltlake,Futurice launches a new subsidiary: Meltlake,Futurice's new subsidiary helps organisations get the most out of their Microsoft solutions and services. ,0,0,0,26.539417,41.212746,-44.73595,45.865547
217,https://futurice.com/blog/a-detailed-look-at-camunda-bpmn-application-development,A Detailed Look at Camunda BPMN Application Development,Camunda excels at long running operations and has a focus on reliability and observability,0,0,0,-53.472836,36.341187,-21.128021,-35.166145
218,https://futurice.com/blog/terraform-recipe-wordpress-fargate,Terraform Recipe for WordPress on Fargate,Terraform recipe to create a WordPress site on top of Fargate,0,0,0,-57.449993,33.433475,21.239594,29.564009
219,https://futurice.com/blog/smarter-energy-grid-maintenance-and-development-for-a-more-resilient-future,Smarter energy grid maintenance and development for a more resilient future ,"
",0,0,0,-1.7937568,-48.705025,0.9835985,-0.3517404
